source,target,importance
POLR1C,SLC16A5,0.9656873941421509
ZNRD1,SLC16A5,0.9651681184768677
TMX2,SLC16A5,0.9647986888885498
MED22,SLC16A5,0.9632444381713867
BRIX1,SLC16A5,0.9620493650436401
MED16,SLC16A5,0.9615862369537354
DKC1,SLC16A5,0.9609785079956055
TSR1,SLC16A5,0.9609452486038208
TAF1B,SLC16A5,0.9608569145202637
WDR43,SLC16A5,0.9599617719650269
NUDC,SLC16A5,0.9595447778701782
TAF1D,SLC16A5,0.959465742111206
POLR1E,SLC16A5,0.9583533406257629
E2F8,SLC16A5,0.9578744769096375
MED9,SLC16A5,0.9572458267211914
PAPOLA,SLC16A5,0.9566283226013184
TAF7,SLC16A5,0.9559287428855896
SLC35A4,SLC16A5,0.9558178186416626
PFAS,PGD,0.9667316675186157
CSNK1A1,PGD,0.9490687251091003
INTS4,PGD,0.9481850862503052
ATR,PGD,0.9423156976699829
TRABD,PGD,0.9404602646827698
PPP1CA,PGD,0.9373224973678589
VPS35,PGD,0.9371316432952881
SP1,PGD,0.9363607168197632
GBF1,PGD,0.933316707611084
CARS,PGD,0.9323440790176392
TERF2IP,PGD,0.9323213696479797
SEC61G,PGD,0.9318192601203918
EIF2B4,PGD,0.930969774723053
SRP72,PGD,0.9304854273796082
PABPN1,PGD,0.9304741621017456
STT3B,PGD,0.9302690029144287
RARS,PGD,0.9298748970031738
PRELID1,PGD,0.9290689826011658
SRPRB,PGD,0.9290471076965332
EIF2B5,PGD,0.9288422465324402
RPL23,RPL37A,0.9972528219223022
RPL34,RPL37A,0.9962103366851807
RPL6,RPL37A,0.99588942527771
RPL4,RPL37A,0.9950876235961914
RPL13,RPL37A,0.9933568239212036
RPL35,RPL37A,0.9907559156417847
RPL27A,RPL37A,0.9899053573608398
RPL21,RPL37A,0.9892784953117371
RPL9,RPL37A,0.9891411066055298
RPL30,RPL37A,0.9890856742858887
RPL7,RPL37A,0.9890646934509277
RPL11,RPL37A,0.9886746406555176
RPL10A,RPL37A,0.9884635210037231
RBM28,RPL37A,0.9877750873565674
RPL10,RPL37A,0.9870242476463318
DDX56,RPL37A,0.9857979416847229
RPL38,RPL37A,0.9856342077255249
MAK16,RPL37A,0.985363245010376
RPS13,RPL37A,0.9833804368972778
RPS6,RPL37A,0.9832785129547119
CABIN1,HMGXB3,0.6913238763809204
MAF1,HMGXB3,0.6870903968811035
UQCC2,HMGXB3,0.6765133142471313
ZNF559,HMGXB3,0.6228615045547485
C1D,HMGXB3,0.6195532083511353
MZT1,HMGXB3,0.6163473725318909
RMDN3,HMGXB3,0.5829800367355347
MRPL1,HMGXB3,0.5817689895629883
MRPL53,HMGXB3,0.5787020921707153
NSUN4,HMGXB3,0.5736218690872192
MALSU1,HMGXB3,0.5708383321762085
ITPK1,HMGXB3,0.5693410634994507
MRPL4,HMGXB3,0.5682082772254944
MRPL15,HMGXB3,0.5666318535804749
MRPL35,HMGXB3,0.5661903619766235
LSM10,HMGXB3,0.5646489858627319
SMARCC1,HMGXB3,0.5566383600234985
LSM11,HMGXB3,0.5521196126937866
MRPS30,HMGXB3,0.5490464568138123
MRPL9,HMGXB3,0.5489023327827454
NAA15,FASN,0.9783662557601929
C7orf26,FASN,0.9775067567825317
INTS13,FASN,0.9774582386016846
ZBTB17,FASN,0.9729388952255249
INTS14,FASN,0.969763994216919
SUPT6H,FASN,0.9661070108413696
POGLUT3,FASN,0.964407742023468
MNT,FASN,0.9637944102287292
MED10,FASN,0.9631094932556152
POLR2H,FASN,0.9629377126693726
MED28,FASN,0.9624682664871216
TBC1D4,FASN,0.962244987487793
POLR2G,FASN,0.9618815183639526
HHEX,FASN,0.9613027572631836
MED13L,FASN,0.9612882137298584
POLR2I,FASN,0.9608340263366699
USP5,FASN,0.9607251286506653
MED11,FASN,0.960462749004364
MED21,FASN,0.9603897333145142
POLR2F,FASN,0.9602369070053101
BYSL,DNAJC24,0.9517909288406372
NOM1,DNAJC24,0.9512513875961304
UTP18,DNAJC24,0.9506784677505493
AP2A1,DNAJC24,0.9502795338630676
RPP14,DNAJC24,0.9495024085044861
TSR1,DNAJC24,0.9487615823745728
MED16,DNAJC24,0.9475678205490112
WDR46,DNAJC24,0.9474378824234009
POLR1D,DNAJC24,0.946926474571228
PSMG4,DNAJC24,0.9466655254364014
EXOSC6,DNAJC24,0.9462820291519165
WNK1,DNAJC24,0.9461035132408142
EXOSC3,DNAJC24,0.9452590346336365
TCOF1,DNAJC24,0.9450017213821411
RPS27,DNAJC24,0.9440990686416626
GLB1,DNAJC24,0.9434272050857544
POLR2E,DNAJC24,0.9433948993682861
RNF31,DNAJC24,0.943169116973877
DKC1,DNAJC24,0.9424105882644653
PRXL2A,DNAJC24,0.9421852231025696
AARS,CCNQ,0.9664336442947388
EIF2B3,CCNQ,0.9628790616989136
HARS,CCNQ,0.9539386034011841
NARS,CCNQ,0.9533113837242126
EIF2B2,CCNQ,0.9525128602981567
QARS,CCNQ,0.9507269859313965
VARS,CCNQ,0.950656533241272
EIF2B5,CCNQ,0.9480757713317871
GRPEL1,CCNQ,0.9471747875213623
IARS,CCNQ,0.9456391930580139
PHB,CCNQ,0.9455724358558655
TARS,CCNQ,0.9451402425765991
THG1L,CCNQ,0.9422750473022461
PAM16,CCNQ,0.9422503113746643
SLC25A42,CCNQ,0.9414600133895874
OXA1L,CCNQ,0.9410747289657593
GSPT1,CCNQ,0.9407773017883301
FARSB,CCNQ,0.9391050934791565
TIMM44,CCNQ,0.9388986229896545
EPRS,CCNQ,0.9385579824447632
MRPS18A,MRPL9,0.9591853618621826
RMDN3,MRPL9,0.9587739109992981
NSUN4,MRPL9,0.9575909376144409
MRPL2,MRPL9,0.9575554132461548
MALSU1,MRPL9,0.9574457406997681
MRPL35,MRPL9,0.9562967419624329
MRPL53,MRPL9,0.9551458358764648
MRPL23,MRPL9,0.9536756277084351
MRPL4,MRPL9,0.9480518698692322
MRPL1,MRPL9,0.9415469169616699
TSFM,MRPL9,0.9386172294616699
AARS2,MRPL9,0.9290197491645813
SMARCC1,MRPL9,0.9218299388885498
MRPL54,MRPL9,0.9210420846939087
MRPS30,MRPL9,0.9134525060653687
LARS2,MRPL9,0.9091190099716187
MRPL22,MRPL9,0.9042695164680481
MRPL10,MRPL9,0.898266077041626
MRPL51,MRPL9,0.8971849083900452
MRPL15,MRPL9,0.8967725038528442
TOMM22,HSPE1,0.9937252402305603
PMPCB,HSPE1,0.9925425052642822
IARS2,HSPE1,0.9884464740753174
PRELID3B,HSPE1,0.9874156713485718
TOMM40,HSPE1,0.9866631627082825
HSPD1,HSPE1,0.9859817028045654
GRPEL1,HSPE1,0.9855863451957703
LETM1,HSPE1,0.9839208126068115
PNPT1,HSPE1,0.9835665822029114
TIMM23B,HSPE1,0.9834762811660767
SERPINB1,HSPE1,0.9833685755729675
HSPA9,HSPE1,0.9814907908439636
PTPMT1,HSPE1,0.9796690344810486
LARS,HSPE1,0.9791432023048401
AFG3L2,HSPE1,0.9791184067726135
TTC1,HSPE1,0.9788191914558411
OXA1L,HSPE1,0.978788435459137
DNAJC19,HSPE1,0.9785041809082031
TIMM44,HSPE1,0.9784583449363708
SLIRP,HSPE1,0.9782785773277283
COX6C,COX5B,0.8960760831832886
COX7B,COX5B,0.8296083211898804
STXBP4,COX5B,0.7795210480690002
COX11,COX5B,0.7694003582000732
CYCS,COX5B,0.7522890567779541
NDUFC1,COX5B,0.7497273683547974
NDUFB9,COX5B,0.7179751992225647
NDUFS5,COX5B,0.7060418128967285
UQCRC1,COX5B,0.6925609111785889
SDHC,COX5B,0.6896405220031738
COX5A,COX5B,0.6836501359939575
SDHA,COX5B,0.6749383211135864
UQCRFS1,COX5B,0.6724517345428467
PGK1,COX5B,0.6634840369224548
CNOT3,COX5B,0.6620582342147827
COX10,COX5B,0.6480870246887207
COA5,COX5B,0.628258228302002
HNRNPM,COX5B,0.6270388960838318
LUC7L2,COX5B,0.6256215572357178
UQCRB,COX5B,0.6213123798370361
SLIRP,ANKRD27,0.9153679013252258
OPA1,ANKRD27,0.9128974080085754
HSPD1,ANKRD27,0.9071003198623657
LRPPRC,ANKRD27,0.9070825576782227
PNPT1,ANKRD27,0.9068503975868225
SSBP1,ANKRD27,0.9063210487365723
FNBP4,ANKRD27,0.9050730466842651
HSPE1,ANKRD27,0.9046856164932251
MTPAP,ANKRD27,0.9045388102531433
ACSS2,ANKRD27,0.9033436179161072
SERPINB1,ANKRD27,0.9024390578269958
TOMM20,ANKRD27,0.9022388458251953
TOMM40,ANKRD27,0.9011161923408508
AP2B1,ANKRD27,0.9010157585144043
TRABD,ANKRD27,0.8997796177864075
TFAM,ANKRD27,0.8988680243492126
CEBPG,ANKRD27,0.8973003029823303
TOMM22,ANKRD27,0.8972162008285522
VPS13D,ANKRD27,0.8969432711601257
SH3GLB2,ANKRD27,0.8967266082763672
PUF60,RNPS1,0.9821481704711914
PRPF39,RNPS1,0.9799381494522095
SRSF11,RNPS1,0.9782928228378296
SYMPK,RNPS1,0.9767744541168213
WIZ,RNPS1,0.9760639667510986
CARM1,RNPS1,0.9760318994522095
ZNRD1,RNPS1,0.9753223061561584
KARS,RNPS1,0.9751907587051392
SERF2,RNPS1,0.9751420617103577
WDR43,RNPS1,0.9750365018844604
PAPOLA,RNPS1,0.9741671085357666
ATR,RNPS1,0.9740899205207825
HIPK1,RNPS1,0.9739577174186707
RAB5IF,RNPS1,0.973793625831604
SLC7A1,RNPS1,0.9729938507080078
KDM5C,RNPS1,0.9728196263313293
MED22,RNPS1,0.9723747372627258
FAM136A,RNPS1,0.9721105098724365
MED12,RNPS1,0.9716017246246338
HSPA8,RNPS1,0.9713122248649597
UPF2,UPF1,0.8683582544326782
SMG5,UPF1,0.7335537672042847
SMG7,UPF1,0.7152630090713501
SLC39A6,UPF1,0.6825635433197021
ELP3,UPF1,0.6765362024307251
DNTTIP1,UPF1,0.6753708124160767
ELP5,UPF1,0.6746481657028198
CHKB,UPF1,0.6588929891586304
CWF19L2,UPF1,0.6439620852470398
CTU1,UPF1,0.6352434158325195
PPIE,UPF1,0.6329948306083679
ELOF1,UPF1,0.6314976215362549
TP53I13,UPF1,0.6305985450744629
NR2C2AP,UPF1,0.6250365972518921
MAST1,UPF1,0.6200519800186157
PPIL4,UPF1,0.6165421605110168
PPP1R8,UPF1,0.6164140701293945
U2SURP,UPF1,0.5998045206069946
METTL17,UPF1,0.5986143946647644
SLC38A6,UPF1,0.5981587171554565
PSMD6,CCDC130,0.93991619348526
PSMA4,CCDC130,0.9388427734375
PSMA3,CCDC130,0.9384468793869019
PSMD12,CCDC130,0.9367657899856567
PSMD2,CCDC130,0.9356120228767395
PSMC4,CCDC130,0.9344924688339233
PSMC2,CCDC130,0.9317824244499207
PSMB7,CCDC130,0.9305404424667358
PSMD7,CCDC130,0.9288963079452515
PSMB6,CCDC130,0.92836594581604
DYNC1H1,CCDC130,0.9239695072174072
FYN,CCDC130,0.9239513874053955
RPS17,CCDC130,0.9232452511787415
PSMC1,CCDC130,0.9230331182479858
RPS27,CCDC130,0.9228057861328125
RPS29,CCDC130,0.9219699501991272
BUB1,CCDC130,0.9202110767364502
NOM1,CCDC130,0.9202094078063965
ABCE1,CCDC130,0.919714093208313
AATF,CCDC130,0.9194783568382263
SRP68,ATRIP,0.9617063999176025
IARS2,ATRIP,0.9612380266189575
PRELID3B,ATRIP,0.961206316947937
PMPCB,ATRIP,0.9599712491035461
OXA1L,ATRIP,0.9598639011383057
TOMM22,ATRIP,0.9596428871154785
GRPEL1,ATRIP,0.9592494964599609
LARS,ATRIP,0.9587555527687073
HSPD1,ATRIP,0.9583737850189209
TIMM13,ATRIP,0.9574626684188843
IARS,ATRIP,0.956620991230011
VARS,ATRIP,0.9565697908401489
TIMM23B,ATRIP,0.956086277961731
SEC61G,ATRIP,0.9557704329490662
FARSA,ATRIP,0.9554938673973083
TIMM44,ATRIP,0.9544960856437683
HSPA9,ATRIP,0.9542494416236877
DNAJC19,ATRIP,0.9534724950790405
HSPE1,ATRIP,0.9533774852752686
HARS,ATRIP,0.9515454173088074
DAP3,TFB1M,0.9878411293029785
MRPS17,TFB1M,0.9830402731895447
MRPS6,TFB1M,0.9805838465690613
LZTR1,TFB1M,0.9759358167648315
MRPS16,TFB1M,0.9745033979415894
ETS1,TFB1M,0.9708071947097778
MRPS18C,TFB1M,0.9694266319274902
ERAL1,TFB1M,0.9688066244125366
GMIP,TFB1M,0.9666764140129089
MRPS9,TFB1M,0.9666023254394531
MRPS35,TFB1M,0.9656285047531128
ISCA2,TFB1M,0.9630013108253479
CMC4,TFB1M,0.9626928567886353
MRPS24,TFB1M,0.9626242518424988
MRPS5,TFB1M,0.9610921144485474
MRPS31,TFB1M,0.9589296579360962
MRPS22,TFB1M,0.95728600025177
CD99,TFB1M,0.9558691382408142
MRPS33,TFB1M,0.9543838500976562
IBA57,TFB1M,0.9515228271484375
MED11,MED20,0.9960695505142212
MED10,MED20,0.9953765869140625
MED28,MED20,0.9948313236236572
MED6,MED20,0.9944590330123901
MED21,MED20,0.994142472743988
POGLUT3,MED20,0.9937295913696289
MED18,MED20,0.9921294450759888
ZDHHC7,MED20,0.9920519590377808
POLR2E,MED20,0.9916908740997314
MED17,MED20,0.9904786348342896
EPS8L1,MED20,0.9900906682014465
POLR2F,MED20,0.989303708076477
SUPT6H,MED20,0.9882327318191528
MED19,MED20,0.9872168302536011
MED7,MED20,0.986624002456665
POLR2G,MED20,0.985530436038971
POLR2H,MED20,0.9848281145095825
MED14,MED20,0.9846984148025513
MED9,MED20,0.9845843315124512
GTF2H1,MED20,0.9842966794967651
TNRC6A,TLK2,0.9378165006637573
POLL,TLK2,0.8997666835784912
PGAM5,TLK2,0.8883755207061768
MRPL34,TLK2,0.8852375745773315
ADO,TLK2,0.8751347064971924
PCBP1,TLK2,0.8717080950737
GADD45GIP1,TLK2,0.867407500743866
BHLHE40,TLK2,0.8668039441108704
MRPL20,TLK2,0.8569021821022034
DCPS,TLK2,0.8541204929351807
MRPL38,TLK2,0.8523752689361572
DSTYK,TLK2,0.8426191806793213
RPUSD4,TLK2,0.8379878401756287
UBE3D,TLK2,0.8365974426269531
STIL,TLK2,0.8356419205665588
MRPL58,TLK2,0.8294901251792908
HNRNPC,TLK2,0.8230980634689331
ADNP,TLK2,0.8221838474273682
RBM39,TLK2,0.8213999271392822
BUB3,TLK2,0.8202058672904968
LAMTOR1,LAMTOR4,0.9484891891479492
LMO2,LAMTOR4,0.934052586555481
DDB1,LAMTOR4,0.933622419834137
TAF1,LAMTOR4,0.9318491816520691
LDB1,LAMTOR4,0.9300235509872437
SON,LAMTOR4,0.92765212059021
PSMD6,LAMTOR4,0.9248159527778625
DROSHA,LAMTOR4,0.924252986907959
PSMD12,LAMTOR4,0.9242255687713623
DYNLL2,LAMTOR4,0.9231936931610107
TAF2,LAMTOR4,0.9229358434677124
PSMD2,LAMTOR4,0.9203718900680542
VPS41,LAMTOR4,0.9202799201011658
ZNF496,LAMTOR4,0.919706404209137
PSMD11,LAMTOR4,0.9194891452789307
NOL7,LAMTOR4,0.9187327027320862
FYN,LAMTOR4,0.9176830053329468
TAF12,LAMTOR4,0.9167612791061401
DDI2,LAMTOR4,0.916021466255188
FAM102B,LAMTOR4,0.9151515960693359
ADNP2,UBE3C,0.8121147751808167
FZD5,UBE3C,0.7995511293411255
CHCHD3,UBE3C,0.7939537763595581
DBF4,UBE3C,0.7925249338150024
UFL1,UBE3C,0.7836807370185852
RANGAP1,UBE3C,0.7655299305915833
MICOS13,UBE3C,0.7603960633277893
ALAS1,UBE3C,0.7369391322135925
FOLR3,UBE3C,0.7350128293037415
CNOT9,UBE3C,0.7281354069709778
KDM6A,UBE3C,0.7249360680580139
LENG8,UBE3C,0.7229210138320923
C5orf30,UBE3C,0.7213493585586548
DPY19L4,UBE3C,0.7157225012779236
CDC7,UBE3C,0.7133325338363647
UFM1,UBE3C,0.7097955942153931
RPIA,UBE3C,0.7090945839881897
PATL1,UBE3C,0.7067987322807312
LARP7,UBE3C,0.70475172996521
ALKBH8,UBE3C,0.7045041918754578
RECQL4,TRIAP1,0.9645463228225708
TEFM,TRIAP1,0.9581417441368103
POLRMT,TRIAP1,0.9566395282745361
CEBPG,TRIAP1,0.9527841210365295
MTPAP,TRIAP1,0.9506407380104065
TAMM41,TRIAP1,0.950377881526947
LRPPRC,TRIAP1,0.9498183131217957
TFAM,TRIAP1,0.9483162760734558
ACSS2,TRIAP1,0.946769118309021
OPA1,TRIAP1,0.9466055035591125
DNAJA3,TRIAP1,0.9461889266967773
TOMM20,TRIAP1,0.9429505467414856
CLASRP,TRIAP1,0.942628026008606
VPS13D,TRIAP1,0.9416797757148743
TTC1,TRIAP1,0.9415885210037231
PNPT1,TRIAP1,0.9406314492225647
PMPCA,TRIAP1,0.9404312372207642
SAMM50,TRIAP1,0.9368961453437805
CHCHD4,TRIAP1,0.9356743097305298
TIMM9,TRIAP1,0.9354621171951294
EIF2B1,FARSB,0.9924147129058838
FARSA,FARSB,0.9923928380012512
TARS,FARSB,0.9895329475402832
LARS,FARSB,0.988919198513031
EIF2B2,FARSB,0.9884994029998779
EIF2B5,FARSB,0.9868847131729126
THG1L,FARSB,0.9864124059677124
DHDDS,FARSB,0.9861181974411011
OXA1L,FARSB,0.985920786857605
GSPT1,FARSB,0.9851534962654114
EPRS,FARSB,0.9848277568817139
EIF2B4,FARSB,0.982999324798584
PRELID1,FARSB,0.9826667308807373
SRP68,FARSB,0.9825875163078308
ETF1,FARSB,0.9813927412033081
DNAJC19,FARSB,0.9800146222114563
QARS,FARSB,0.9797697067260742
EIF2B3,FARSB,0.9783017039299011
ROMO1,FARSB,0.9782835245132446
SEC61G,FARSB,0.9780881404876709
MRPS21,PITRM1,0.9331817030906677
MRPS2,PITRM1,0.9301285743713379
MRPS26,PITRM1,0.9260876178741455
MRPS7,PITRM1,0.9207049608230591
MRPS15,PITRM1,0.9203796982765198
MRPS25,PITRM1,0.9190812706947327
MRPS18B,PITRM1,0.916824221611023
MRPS23,PITRM1,0.9167062640190125
MRPS33,PITRM1,0.915433943271637
MRPS10,PITRM1,0.9146422743797302
MRPS28,PITRM1,0.9141840934753418
MRPS34,PITRM1,0.9104703664779663
MRPS22,PITRM1,0.9101788401603699
MRPS24,PITRM1,0.9092718958854675
MRPS5,PITRM1,0.9078325629234314
MRPS12,PITRM1,0.905575156211853
NDUFA3,PITRM1,0.903767466545105
MRPS11,PITRM1,0.9032716155052185
PTCD3,PITRM1,0.9003728628158569
MRPS9,PITRM1,0.8991614580154419
MED12,PPP2R1A,0.9844583868980408
HMBOX1,PPP2R1A,0.9838794469833374
KARS,PPP2R1A,0.9836201667785645
PAPOLA,PPP2R1A,0.9832889437675476
CENPC,PPP2R1A,0.9831412434577942
PSMC6,PPP2R1A,0.9826160073280334
SERF2,PPP2R1A,0.9820188283920288
MED22,PPP2R1A,0.9812671542167664
NACA,PPP2R1A,0.9801847338676453
MED30,PPP2R1A,0.9795570969581604
MAPK1,PPP2R1A,0.9790620803833008
NDUFAF8,PPP2R1A,0.9788134694099426
RPS29,PPP2R1A,0.9787869453430176
MED19,PPP2R1A,0.9786268472671509
TTK,PPP2R1A,0.9782052040100098
BRIX1,PPP2R1A,0.9779868125915527
CCNF,PPP2R1A,0.9779817461967468
CRLF3,PPP2R1A,0.9778679609298706
DOHH,PPP2R1A,0.9777344465255737
MED1,PPP2R1A,0.9768747091293335
TELO2,TRRAP,0.9157360196113586
ARL6IP6,TRRAP,0.8860995769500732
RNMT,TRRAP,0.8813273906707764
PSMD4,TRRAP,0.8797054290771484
TTI1,TRRAP,0.8779629468917847
PDCD2,TRRAP,0.8753047585487366
LPIN1,TRRAP,0.8690134882926941
LRP5,TRRAP,0.8649619817733765
PHF1,TRRAP,0.8599148988723755
DHX33,TRRAP,0.8595277070999146
MTREX,TRRAP,0.8591307997703552
GTF2H3,TRRAP,0.8576555252075195
CCNH,TRRAP,0.8571265935897827
EXOSC10,TRRAP,0.8562279343605042
RAMAC,TRRAP,0.8509066700935364
SRA1,TRRAP,0.8438977599143982
TAF6,TRRAP,0.8387056589126587
PSMD13,TRRAP,0.8368216156959534
USP36,TRRAP,0.8366320133209229
TAF3,TRRAP,0.8359040021896362
GNPAT,RRP9,0.9890621900558472
CCDC59,RRP9,0.9885656237602234
COTL1,RRP9,0.9878479242324829
ABT1,RRP9,0.9876446723937988
SDR39U1,RRP9,0.9818100333213806
MCEE,RRP9,0.9812110066413879
NUFIP1,RRP9,0.978422224521637
EXOSC10,RRP9,0.9775782823562622
TBX10,RRP9,0.9775129556655884
RNF31,RRP9,0.976537823677063
UTP23,RRP9,0.9753460884094238
NOB1,RRP9,0.974531888961792
DDX49,RRP9,0.9743158221244812
ZNHIT6,RRP9,0.9743049144744873
GAR1,RRP9,0.9735775589942932
DHX37,RRP9,0.9733966588973999
NOL7,RRP9,0.9711328744888306
SRA1,RRP9,0.9711068868637085
DIS3,RRP9,0.9680458307266235
RBM19,RRP9,0.9671111106872559
NAA25,NAA20,0.9465453624725342
PPA1,NAA20,0.8858219981193542
DHX29,NAA20,0.8700354695320129
RNF20,NAA20,0.8529713749885559
AP3M2,NAA20,0.8506773114204407
SIN3A,NAA20,0.8373735547065735
MTREX,NAA20,0.8204548358917236
LPIN1,NAA20,0.817841649055481
DHX15,NAA20,0.8176589012145996
PHF1,NAA20,0.8163244724273682
PEX1,NAA20,0.8134188652038574
PSMD4,NAA20,0.8100574016571045
DICER1,NAA20,0.804610013961792
GET3,NAA20,0.8012410402297974
TAF5,NAA20,0.8007254600524902
SACM1L,NAA20,0.7998112440109253
TAF10,NAA20,0.7940003275871277
LRP5,NAA20,0.7894050478935242
GTF2H3,NAA20,0.7876265645027161
EIF5,NAA20,0.7870363593101501
NDUFAF8,ZBTB17,0.9766009449958801
AP2M1,ZBTB17,0.9760441184043884
NAA15,ZBTB17,0.9745895862579346
SUPT5H,ZBTB17,0.9737176895141602
MED30,ZBTB17,0.9736140966415405
HMBOX1,ZBTB17,0.9734218120574951
FASN,ZBTB17,0.9729388952255249
POLR2H,ZBTB17,0.9725488424301147
MED7,ZBTB17,0.9724282026290894
MED9,ZBTB17,0.9723479151725769
MED1,ZBTB17,0.9716867208480835
ZNF706,ZBTB17,0.971668004989624
PAPOLA,ZBTB17,0.9715740084648132
MED19,ZBTB17,0.9714673757553101
HHEX,ZBTB17,0.9707049131393433
MED12,ZBTB17,0.9705731868743896
KDM1A,ZBTB17,0.9697716236114502
SUPT6H,ZBTB17,0.969615638256073
POLR2I,ZBTB17,0.9694133996963501
MED4,ZBTB17,0.9692909717559814
RBMX2,PRPF19,0.973503589630127
PRPF4B,PRPF19,0.9730937480926514
WBP11,PRPF19,0.9657770395278931
FAM32A,PRPF19,0.9630022048950195
SF3A2,PRPF19,0.9613628387451172
PAXBP1,PRPF19,0.9609853625297546
SLIRP,PRPF19,0.9595835208892822
FNBP4,PRPF19,0.958054780960083
METTL16,PRPF19,0.9578347206115723
SFSWAP,PRPF19,0.9542793035507202
UBAP2L,PRPF19,0.9541041851043701
MAT2A,PRPF19,0.9538334608078003
ZNF207,PRPF19,0.9537476897239685
COPS5,PRPF19,0.952769935131073
DNAJC19,PRPF19,0.9525021314620972
HSPA9,PRPF19,0.9524393081665039
MRPS12,PRPF19,0.9495859146118164
USP39,PRPF19,0.94891357421875
IARS2,PRPF19,0.9485881328582764
SNRNP27,PRPF19,0.9484457969665527
PCBP1,UBE3D,0.9371324777603149
SLC35A4,UBE3D,0.9368792176246643
SUDS3,UBE3D,0.9273248910903931
CSTF3,UBE3D,0.9262716770172119
RBBP6,UBE3D,0.9252723455429077
DCTN5,UBE3D,0.9240326285362244
RBM39,UBE3D,0.92374587059021
MIS18A,UBE3D,0.9209330081939697
SERF2,UBE3D,0.9158225059509277
STIL,UBE3D,0.9149354696273804
RPN1,UBE3D,0.9128581881523132
SUPT5H,UBE3D,0.9111149311065674
TMEM258,UBE3D,0.9099987745285034
ASB6,UBE3D,0.9098765254020691
NUDC,UBE3D,0.9069312810897827
POLR2I,UBE3D,0.9060362577438354
GARS,UBE3D,0.9056798219680786
SRSF11,UBE3D,0.9056093692779541
CPSF1,UBE3D,0.904812216758728
RAB5IF,UBE3D,0.9040167331695557
METTL3,ZC3H13,0.9378694295883179
METTL14,ZC3H13,0.8807847499847412
PSMG1,ZC3H13,0.7805736660957336
VPS39,ZC3H13,0.7196850776672363
AHCY,ZC3H13,0.6846662163734436
C1QBP,ZC3H13,0.6780359148979187
INTS10,ZC3H13,0.6665439605712891
CLK3,ZC3H13,0.6584755182266235
IST1,ZC3H13,0.6508181095123291
CUL1,ZC3H13,0.6451095342636108
TMEM106B,ZC3H13,0.6427248120307922
CDK12,ZC3H13,0.6426728963851929
GTF2H3,ZC3H13,0.6408830881118774
CBLL1,ZC3H13,0.6399679183959961
GNB1L,ZC3H13,0.6311863660812378
PRKRA,ZC3H13,0.6272985935211182
PEX19,ZC3H13,0.6261368989944458
TELO2,ZC3H13,0.624311625957489
INTS14,ZC3H13,0.6236717700958252
BTAF1,ZC3H13,0.6230355501174927
MPG,TADA1,0.8837642669677734
CYREN,TADA1,0.8510903716087341
KPNA6,TADA1,0.8488252758979797
TADA2B,TADA1,0.8312913179397583
RNF11,TADA1,0.8168805837631226
CCNC,TADA1,0.7974843978881836
RPRD1B,TADA1,0.7952938675880432
TSPYL5,TADA1,0.7939957976341248
HSPB11,TADA1,0.7866297960281372
TAF6L,TADA1,0.7865565419197083
USP22,TADA1,0.7861172556877136
STAG2,TADA1,0.7834393382072449
TTI2,TADA1,0.7832798957824707
WDR82,TADA1,0.781628429889679
GNB1L,TADA1,0.7797873616218567
SUPT20H,TADA1,0.7777676582336426
MED31,TADA1,0.7742484211921692
ERCC3,TADA1,0.7722700834274292
POP7,TADA1,0.7659335136413574
TADA3,TADA1,0.7631832957267761
MCM2,MCM3,0.9925578236579895
MCM6,MCM3,0.9874782562255859
MCM5,MCM3,0.9811779260635376
MMS22L,MCM3,0.9797921180725098
RFC4,MCM3,0.978366494178772
RFC2,MCM3,0.9747693538665771
POLD2,MCM3,0.9691715240478516
TIMELESS,MCM3,0.9678123593330383
TIPIN,MCM3,0.9672165513038635
RAD51C,MCM3,0.967072606086731
RFC3,MCM3,0.9655278921127319
GINS3,MCM3,0.9644594192504883
TONSL,MCM3,0.9633927345275879
RFC5,MCM3,0.9610257148742676
GINS4,MCM3,0.9597899913787842
USP37,MCM3,0.9562209248542786
POLD3,MCM3,0.9540214538574219
ORC4,MCM3,0.9517176747322083
POLD1,MCM3,0.9483234882354736
DYNLL1,MCM3,0.9457530975341797
MED24,MYB,0.9855813980102539
MED13L,MYB,0.9818191528320312
PTGR2,MYB,0.9817663431167603
S100A1,MYB,0.98041832447052
PTPN11,MYB,0.9790924787521362
ZNF706,MYB,0.9783589839935303
TMX2,MYB,0.9779485464096069
MED16,MYB,0.9766574501991272
MED19,MYB,0.9762301445007324
TBC1D4,MYB,0.974956750869751
MED22,MYB,0.9748362302780151
SLC27A4,MYB,0.9742352366447449
MAPK1,MYB,0.9724217653274536
NDUFAF8,MYB,0.9722273349761963
BRIX1,MYB,0.9718879461288452
MED12,MYB,0.9717220664024353
PRKCA,MYB,0.9710310697555542
MED9,MYB,0.9704316854476929
MED1,MYB,0.9702346324920654
MED7,MYB,0.9700818657875061
UFM1,UFL1,0.8847874402999878
CHCHD3,UFL1,0.7888270616531372
FZD5,UFL1,0.7838575839996338
UBE3C,UFL1,0.7836807370185852
PATL1,UFL1,0.7644525766372681
MICOS13,UFL1,0.7590916156768799
ALAS1,UFL1,0.7548424601554871
MSL3,UFL1,0.7538443207740784
DBF4,UFL1,0.7434009909629822
LARP7,UFL1,0.7341207265853882
